"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3598227771,33.61737,-121.13321,2018-09-16 14:59:00,"Y","0-2572643",NA,TRUE,0.265035954355616,"CCES_013","CHI",3401
3598227776,33.61704,-121.13379,2018-09-16 15:08:00,"X","0-2572666",NA,TRUE,0.24788920447897,"CCES_013","CHI",3401
3598227781,33.61621,-121.13516,2018-09-16 15:27:00,"Y","0-2572643",NA,TRUE,0.256395384630645,"CCES_013","CHI",3401
3598227786,33.61583,-121.13591,2018-09-16 15:39:00,"X","0-2572666",NA,TRUE,0.248392207771598,"CCES_013","CHI",3401
3598227790,33.61543,-121.13701,2018-09-16 15:55:00,"Y","0-2572643",NA,TRUE,0.22199624301717,"CCES_013","CHI",3401
3598227797,33.61497,-121.13788,2018-09-16 16:09:00,"X","0-2572666",NA,TRUE,0.222241192104247,"CCES_013","CHI",3401
3598227803,33.61418,-121.13897,2018-09-16 16:27:00,"Y","0-2572643",NA,TRUE,0.231085785063756,"CCES_013","CHI",3401
3598227813,33.61298,-121.14069,2018-09-16 16:57:00,"Y","0-2572643",NA,TRUE,0.223993843351201,"CCES_013","CHI",3401
3598227822,33.61141,-121.14219,2018-09-16 17:26:00,"Y","0-2572643",NA,TRUE,0.248563272478734,"CCES_013","CHI",3409
3598227832,33.60914,-121.14365,2018-09-16 17:56:00,"Y","0-2572643",NA,TRUE,0.308159453746705,"CCES_013","CHI",3409
3598227837,33.60814,-121.14439,2018-09-16 18:09:00,"X","0-2572666",NA,TRUE,0.26108052059311,"CCES_013","CHI",3441
3598227843,33.60672,-121.14572,2018-09-16 18:28:00,"Y","0-2572643",NA,TRUE,0.333518855311941,"CCES_013","CHI",3441
3598227848,33.60595,-121.14635,2018-09-16 18:38:00,"X","0-2572666",NA,TRUE,0.338347060183012,"CCES_013","CHI",3441
3598227852,33.60479,-121.14752,2018-09-16 18:55:00,"Y","0-2572643",NA,TRUE,0.325174234268581,"CCES_013","CHI",3441
3598227858,33.60406,-121.14832,2018-09-16 19:06:00,"X","0-2572666",NA,TRUE,0.321210083543903,"CCES_013","CHI",3441
3598227862,33.6027,-121.15021,2018-09-16 19:27:00,"Y","0-2572643",NA,TRUE,0.344237628722425,"CCES_013","CHI",3441
3598227868,33.60216,-121.15103,2018-09-16 19:37:00,"X","0-2572666",NA,TRUE,0.342250252908749,"CCES_013","CHI",3441
3598227873,33.60099,-121.15317,2018-09-16 19:57:00,"Y","0-2572643",NA,TRUE,0.359804135064302,"CCES_013","CHI",3441
3598227878,33.6004,-121.15446,2018-09-16 20:07:00,"X","0-2572666",NA,TRUE,0.402482770063074,"CCES_013","CHI",3441
3598227883,33.59972,-121.15607,2018-09-16 20:24:00,"Y","0-2572643",NA,TRUE,0.363803986338725,"CCES_013","CHI",3441
3598227889,33.59911,-121.15764,2018-09-16 20:37:00,"X","0-2572666",NA,TRUE,0.353517876780196,"CCES_013","CHI",3441
3598227895,33.59825,-121.15981,2018-09-16 20:56:00,"Y","0-2572643",NA,TRUE,0.387512847611908,"CCES_013","CHI",3439
3598227899,33.59771,-121.16101,2018-09-16 21:05:00,"X","0-2572666",NA,TRUE,0.40326238135644,"CCES_013","CHI",3439
3598227904,33.59702,-121.16324,2018-09-16 21:24:00,"Y","0-2572643",NA,TRUE,0.399969408743905,"CCES_013","CHI",3439
3598227910,33.59563,-121.16505,2018-09-16 21:39:00,"X","0-2572666",NA,TRUE,0.418691765918008,"CCES_013","CHI",3439
3598227915,33.59578,-121.16678,2018-09-16 21:53:00,"Y","0-2572643",NA,TRUE,0.397146691852002,"CCES_013","CHI",3439
3598227926,33.59455,-121.17108,2018-09-16 22:26:00,"Y","0-2572643",NA,TRUE,0.413279704804242,"CCES_013","CHI",3439
3598227952,33.59232,-121.18247,2018-09-16 23:53:00,"Y","0-2572643",NA,TRUE,0.403533464997549,"CCES_013","CHI",3442
3598227957,33.59211,-121.18328,2018-09-17 00:04:00,"X","0-2572666",NA,TRUE,0.387242583770532,"CCES_013","CHI",3442
3598227962,33.59206,-121.18539,2018-09-17 00:23:00,"Y","0-2572643",NA,TRUE,0.293775971940596,"CCES_013","CHI",3442
3598227968,33.5921,-121.18648,2018-09-17 00:36:00,"X","0-2572666",NA,TRUE,0.300133073217997,"CCES_013","CHI",3442
3598227973,33.59219,-121.18771,2018-09-17 00:53:00,"Y","0-2572643",NA,TRUE,0.23262091429883,"CCES_013","CHI",3442
3598227979,33.59194,-121.18861,2018-09-17 01:04:00,"X","0-2572666",NA,TRUE,0.229231996778707,"CCES_013","CHI",3442
3598227984,33.59153,-121.18954,2018-09-17 01:24:00,"Y","0-2572643",NA,TRUE,0.192926251718128,"CCES_013","CHI",3478
3598227990,33.59106,-121.19013,2018-09-17 01:34:00,"X","0-2572666",NA,TRUE,0.184907697602731,"CCES_013","CHI",3478
3598227995,33.59073,-121.19072,2018-09-17 01:52:00,"Y","0-2572643",NA,TRUE,0.162780367604145,"CCES_013","CHI",3478
3598228001,33.5905,-121.19133,2018-09-17 02:04:00,"X","0-2572666",NA,TRUE,0.137457022277585,"CCES_013","CHI",3478
3598228005,33.59045,-121.19226,2018-09-17 02:24:00,"Y","0-2572643",NA,TRUE,0.147809881707718,"CCES_013","CHI",3486
3598228011,33.59033,-121.19287,2018-09-17 02:34:00,"X","0-2572666",NA,TRUE,0.155404719104454,"CCES_013","CHI",3486
3598228016,33.58999,-121.19446,2018-09-17 02:55:00,"Y","0-2572643",NA,TRUE,0.219547761677104,"CCES_013","CHI",3486
3598228022,33.58981,-121.19504,2018-09-17 03:04:00,"X","0-2572666",NA,TRUE,0.225823863426996,"CCES_013","CHI",3486
3598228027,33.58943,-121.19632,2018-09-17 03:23:00,"Y","0-2572643",NA,TRUE,0.211887139115545,"CCES_013","CHI",3486
3598228033,33.58918,-121.19733,2018-09-17 03:36:00,"X","0-2572666",NA,TRUE,0.226094509805471,"CCES_013","CHI",3486
3598228037,33.58861,-121.19855,2018-09-17 03:53:00,"Y","0-2572643",NA,TRUE,0.24368980289985,"CCES_013","CHI",3486
3598228043,33.58822,-121.19937,2018-09-17 04:03:00,"X","0-2572666",NA,TRUE,0.260164916821202,"CCES_013","CHI",3486
3598228048,33.58747,-121.20084,2018-09-17 04:21:00,"Y","0-2572643",NA,TRUE,0.285618197609495,"CCES_013","CHI",3486
3598228054,33.58706,-121.20177,2018-09-17 04:33:00,"X","0-2572666",NA,TRUE,0.277281731036075,"CCES_013","CHI",3486
3598228061,33.58642,-121.20311,2018-09-17 04:55:00,"Y","0-2572643",NA,TRUE,0.228961837086966,"CCES_013","CHI",3486
3598228065,33.58614,-121.20358,2018-09-17 05:05:00,"X","0-2572666",NA,TRUE,0.198628377444141,"CCES_013","CHI",3486
3598228070,33.58587,-121.20392,2018-09-17 05:21:00,"Y","0-2572643",NA,TRUE,0.120412129892875,"CCES_013","CHI",3486
3598228076,33.5857,-121.20409,2018-09-17 05:33:00,"X","0-2572666",NA,TRUE,0.0785162490499615,"CCES_013","CHI",3486
3598228080,33.58532,-121.20422,2018-09-17 05:51:00,"Y","0-2572643",NA,TRUE,0.0722752237691642,"CCES_013","CHI",3486
3598228084,33.58489,-121.20412,2018-09-17 06:06:00,"X","0-2572666",NA,TRUE,0.0880683945293023,"CCES_013","CHI",3486
3598228088,33.58418,-121.20398,2018-09-17 06:22:00,"Y","0-2572643",NA,TRUE,0.133913052135842,"CCES_013","CHI",3486
3598228094,33.58369,-121.20403,2018-09-17 06:36:00,"X","0-2572666",NA,TRUE,0.143732285451663,"CCES_013","CHI",3486
3598228099,33.58307,-121.20393,2018-09-17 06:51:00,"Y","0-2572643",NA,TRUE,0.137364257251918,"CCES_013","CHI",3486
3598228105,33.58249,-121.20379,2018-09-17 07:05:00,"X","0-2572666",NA,TRUE,0.150461239228953,"CCES_013","CHI",3486
3598228109,33.58143,-121.20354,2018-09-17 07:20:00,"Y","0-2572643",NA,TRUE,0.20678677602155,"CCES_013","CHI",3486
3598228115,33.58085,-121.20338,2018-09-17 07:33:00,"X","0-2572666",NA,TRUE,0.21460090065446,"CCES_013","CHI",3486
3598228120,33.5798,-121.20328,2018-09-17 07:50:00,"Y","0-2572643",NA,TRUE,0.196581663911211,"CCES_013","CHI",3486
3598228125,33.57867,-121.20319,2018-09-17 08:05:00,"X","0-2572666",NA,TRUE,0.24496222654804,"CCES_013","CHI",3486
3598228130,33.57746,-121.20317,2018-09-17 08:22:00,"Y","0-2572643",NA,TRUE,0.262447102673863,"CCES_013","CHI",3486
3598228136,33.57675,-121.20317,2018-09-17 08:33:00,"X","0-2572666",NA,TRUE,0.245923263714269,"CCES_013","CHI",3486
3598228141,33.57553,-121.20338,2018-09-17 08:50:00,"Y","0-2572643",NA,TRUE,0.248217806056711,"CCES_013","CHI",3486
3598228147,33.57478,-121.20364,2018-09-17 09:06:00,"X","0-2572666",NA,TRUE,0.218315182110995,"CCES_013","CHI",3512
3598228151,33.57385,-121.20407,2018-09-17 09:20:00,"Y","0-2572643",NA,TRUE,0.212366667258013,"CCES_013","CHI",3512
3598228158,33.57302,-121.20476,2018-09-17 09:36:00,"X","0-2572666",NA,TRUE,0.238380781258922,"CCES_013","CHI",3512
3598228161,33.57227,-121.20561,2018-09-17 09:49:00,"Y","0-2572643",NA,TRUE,0.252170029013953,"CCES_013","CHI",3512
3598228168,33.57176,-121.20636,2018-09-17 10:05:00,"X","0-2572666",NA,TRUE,0.227400499692641,"CCES_013","CHI",3512
3598228172,33.57133,-121.20724,2018-09-17 10:19:00,"Y","0-2572643",NA,TRUE,0.198069259260886,"CCES_013","CHI",3512
3598228176,33.571,-121.20819,2018-09-17 10:32:00,"X","0-2572666",NA,TRUE,0.227135302969522,"CCES_013","CHI",3512
3598228182,33.5704,-121.20982,2018-09-17 10:50:00,"Y","0-2572643",NA,TRUE,0.272027291930892,"CCES_013","CHI",3516
3598228187,33.56992,-121.21108,2018-09-17 11:04:00,"X","0-2572666",NA,TRUE,0.296913380177706,"CCES_013","CHI",3516
3598228191,33.56929,-121.21284,2018-09-17 11:21:00,"Y","0-2572643",NA,TRUE,0.319409689554629,"CCES_013","CHI",3516
3598228196,33.5688,-121.21417,2018-09-17 11:34:00,"X","0-2572666",NA,TRUE,0.336957092169442,"CCES_013","CHI",3516
3598228201,33.56833,-121.21555,2018-09-17 11:49:00,"Y","0-2572643",NA,TRUE,0.315506937530218,"CCES_013","CHI",3516
3598228207,33.5679,-121.21709,2018-09-17 12:04:00,"X","0-2572666",NA,TRUE,0.311384398126064,"CCES_013","CHI",3516
3598228211,33.56734,-121.21844,2018-09-17 12:20:00,"Y","0-2572643",NA,TRUE,0.302404266609319,"CCES_013","CHI",3516
3598228217,33.56685,-121.21939,2018-09-17 12:32:00,"X","0-2572666",NA,TRUE,0.280892670541662,"CCES_013","CHI",3516
3598228222,33.56602,-121.22073,2018-09-17 12:50:00,"Y","0-2572643",NA,TRUE,0.278238548795663,"CCES_013","CHI",3516
3598228227,33.56544,-121.22147,2018-09-17 13:02:00,"X","0-2572666",NA,TRUE,0.267839313331245,"CCES_013","CHI",3516
3598228231,33.56478,-121.22244,2018-09-17 13:18:00,"Y","0-2572643",NA,TRUE,0.242571629687017,"CCES_013","CHI",3516
3598228237,33.56425,-121.22342,2018-09-17 13:34:00,"X","0-2572666",NA,TRUE,0.226398717087507,"CCES_013","CHI",3516
3598228240,33.56375,-121.22421,2018-09-17 13:48:00,"Y","0-2572643",NA,TRUE,0.215724074106893,"CCES_013","CHI",3516
3598228247,33.56329,-121.2253,2018-09-17 14:02:00,"X","0-2572666",NA,TRUE,0.236122424833721,"CCES_013","CHI",3527
3598228252,33.56271,-121.22649,2018-09-17 14:20:00,"Y","0-2572643",NA,TRUE,0.243606154545367,"CCES_013","CHI",3527
3598228258,33.56223,-121.22737,2018-09-17 14:33:00,"X","0-2572666",NA,TRUE,0.235007545126059,"CCES_013","CHI",3527
3598228263,33.56182,-121.22827,2018-09-17 14:48:00,"Y","0-2572643",NA,TRUE,0.222312237035961,"CCES_013","CHI",3527
3598228269,33.56114,-121.2292,2018-09-17 15:03:00,"X","0-2572666",NA,TRUE,0.224766174667624,"CCES_013","CHI",3527
3598228274,33.56036,-121.23044,2018-09-17 15:20:00,"Y","0-2572643",NA,TRUE,0.261198686197274,"CCES_013","CHI",3527
3598228278,33.55984,-121.23122,2018-09-17 15:31:00,"X","0-2572666",NA,TRUE,0.273203097893761,"CCES_013","CHI",3527
3598228284,33.55915,-121.23242,2018-09-17 15:49:00,"Y","0-2572643",NA,TRUE,0.25379562127727,"CCES_013","CHI",3527
3598228290,33.55837,-121.23349,2018-09-17 16:04:00,"X","0-2572666",NA,TRUE,0.261104943245438,"CCES_013","CHI",3527
3598228293,33.55776,-121.2343,2018-09-17 16:17:00,"Y","0-2572643",NA,TRUE,0.268952458476284,"CCES_013","CHI",3540
3598228299,33.55698,-121.23511,2018-09-17 16:31:00,"X","0-2572666",NA,TRUE,0.2579540564376,"CCES_013","CHI",3540
3598228305,33.55622,-121.23584,2018-09-17 16:47:00,"Y","0-2572643",NA,TRUE,0.240096390236371,"CCES_013","CHI",3540
3598228311,33.55548,-121.23657,2018-09-17 17:01:00,"X","0-2572666",NA,TRUE,0.231311322306031,"CCES_013","CHI",3540
3598228315,33.55468,-121.23735,2018-09-17 17:18:00,"Y","0-2572643",NA,TRUE,0.230498433599602,"CCES_013","CHI",3540
3598228321,33.55405,-121.23788,2018-09-17 17:32:00,"X","0-2572666",NA,TRUE,0.208486138108407,"CCES_013","CHI",3540
3598228326,33.55348,-121.23857,2018-09-17 17:48:00,"Y","0-2572643",NA,TRUE,0.188381929653756,"CCES_013","CHI",3540
3598228332,33.55301,-121.23909,2018-09-17 18:01:00,"X","0-2572666",NA,TRUE,0.179544465859234,"CCES_013","CHI",3540
3598228337,33.55226,-121.23978,2018-09-17 18:20:00,"Y","0-2572643",NA,TRUE,0.177720837312054,"CCES_013","CHI",3540
3598228343,33.5517,-121.24026,2018-09-17 18:33:00,"X","0-2572666",NA,TRUE,0.183320627610826,"CCES_013","CHI",3540
3598228347,33.5513,-121.24069,2018-09-17 18:46:00,"Y","0-2572643",NA,TRUE,0.169051852996631,"CCES_013","CHI",3540
3598228353,33.55087,-121.24117,2018-09-17 19:01:00,"X","0-2572666",NA,TRUE,0.144306950140249,"CCES_013","CHI",3540
3598228360,33.55042,-121.24154,2018-09-17 19:19:00,"Y","0-2572643",NA,TRUE,0.122994323249207,"CCES_013","CHI",3540
3598228364,33.55011,-121.24191,2018-09-17 19:30:00,"X","0-2572666",NA,TRUE,0.121259615509775,"CCES_013","CHI",3550
3598228370,33.54956,-121.24231,2018-09-17 19:49:00,"Y","0-2572643",NA,TRUE,0.128486795920298,"CCES_013","CHI",3550
3598228376,33.54916,-121.24268,2018-09-17 20:02:00,"X","0-2572666",NA,TRUE,0.128669104045644,"CCES_013","CHI",3550
3598228380,33.54869,-121.24315,2018-09-17 20:16:00,"Y","0-2572643",NA,TRUE,0.148595450903995,"CCES_013","CHI",3550
3598228386,33.54818,-121.24352,2018-09-17 20:30:00,"X","0-2572666",NA,TRUE,0.154499058973941,"CCES_013","CHI",3550
3598228391,33.54762,-121.24373,2018-09-17 20:46:00,"Y","0-2572643",NA,TRUE,0.140467105523844,"CCES_013","CHI",3550
3598228397,33.54685,-121.24416,2018-09-17 21:02:00,"X","0-2572666",NA,TRUE,0.160696973639248,"CCES_013","CHI",3550
3598228402,33.54594,-121.24464,2018-09-17 21:18:00,"Y","0-2572643",NA,TRUE,0.206737484102508,"CCES_013","CHI",3550
3598228408,33.54525,-121.24513,2018-09-17 21:31:00,"X","0-2572666",NA,TRUE,0.221895167980032,"CCES_013","CHI",3550
3598228411,33.54445,-121.24585,2018-09-17 21:45:00,"Y","0-2572643",NA,TRUE,0.239327533870696,"CCES_013","CHI",3550
3598228417,33.54379,-121.24655,2018-09-17 21:59:00,"X","0-2572666",NA,TRUE,0.241165120488206,"CCES_013","CHI",3550
3598228422,33.54325,-121.24739,2018-09-17 22:15:00,"Y","0-2572643",NA,TRUE,0.210572438693507,"CCES_013","CHI",3550
3598228429,33.54256,-121.24855,2018-09-17 22:32:00,"X","0-2572666",NA,TRUE,0.225812540947624,"CCES_013","CHI",3550
3598228432,33.542,-121.24961,2018-09-17 22:45:00,"Y","0-2572643",NA,TRUE,0.267789993237799,"CCES_013","CHI",3550
3598228438,33.5414,-121.25063,2018-09-17 22:59:00,"X","0-2572666",NA,TRUE,0.277956571796597,"CCES_013","CHI",3581
3598228443,33.54093,-121.25218,2018-09-17 23:15:00,"Y","0-2572643",NA,TRUE,0.287305641914178,"CCES_013","CHI",3581
3598228449,33.54058,-121.25369,2018-09-17 23:31:00,"X","0-2572666",NA,TRUE,0.301515043383866,"CCES_013","CHI",3581
3598228454,33.54041,-121.25514,2018-09-17 23:46:00,"Y","0-2572643",NA,TRUE,0.292988704129136,"CCES_013","CHI",3581
3598228459,33.54034,-121.25641,2018-09-18 00:02:00,"X","0-2572666",NA,TRUE,0.26495625313878,"CCES_013","CHI",3581
3598228462,33.54031,-121.25734,2018-09-18 00:15:00,"Y","0-2572643",NA,TRUE,0.228156798642702,"CCES_013","CHI",3581
3598228468,33.54019,-121.25847,2018-09-18 00:29:00,"X","0-2572666",NA,TRUE,0.229990283593298,"CCES_013","CHI",3584
3598228473,33.5401,-121.25949,2018-09-18 00:45:00,"Y","0-2572643",NA,TRUE,0.216681683454991,"CCES_013","CHI",3584
3598228479,33.53994,-121.26025,2018-09-18 01:02:00,"X","0-2572666",NA,TRUE,0.16424851640953,"CCES_013","CHI",3584
3598228482,33.53984,-121.26134,2018-09-18 01:16:00,"Y","0-2572643",NA,TRUE,0.181724548884691,"CCES_013","CHI",3584
3598228489,33.53981,-121.26248,2018-09-18 01:32:00,"X","0-2572666",NA,TRUE,0.223771986597945,"CCES_013","CHI",3584
3598228492,33.53971,-121.26309,2018-09-18 01:44:00,"Y","0-2572643",NA,TRUE,0.18843212141843,"CCES_013","CHI",3584
3598228497,33.53967,-121.26382,2018-09-18 01:59:00,"X","0-2572666",NA,TRUE,0.150199355385037,"CCES_013","CHI",3584
3598228501,33.53963,-121.26447,2018-09-18 02:13:00,"Y","0-2572643",NA,TRUE,0.143249321897465,"CCES_013","CHI",3584
3598228506,33.53976,-121.26526,2018-09-18 02:29:00,"X","0-2572666",NA,TRUE,0.144550827406428,"CCES_013","CHI",3584
3598228511,33.53992,-121.26617,2018-09-18 02:45:00,"Y","0-2572643",NA,TRUE,0.16281745401277,"CCES_013","CHI",3584
3598228515,33.53994,-121.26725,2018-09-18 02:59:00,"X","0-2572666",NA,TRUE,0.200365567501235,"CCES_013","CHI",3584
3598228519,33.53994,-121.26799,2018-09-18 03:13:00,"Y","0-2572643",NA,TRUE,0.195219308848887,"CCES_013","CHI",3584
3598228524,33.53977,-121.26888,2018-09-18 03:29:00,"X","0-2572666",NA,TRUE,0.164430039068771,"CCES_013","CHI",3584
3598228528,33.53969,-121.26945,2018-09-18 03:43:00,"Y","0-2572643",NA,TRUE,0.149175990706585,"CCES_013","CHI",3584
3598228533,33.53982,-121.26995,2018-09-18 03:59:00,"X","0-2572666",NA,TRUE,0.10727791913578,"CCES_013","CHI",3584
3598228538,33.53977,-121.27005,2018-09-18 04:16:00,"Y","0-2572643",NA,TRUE,0.0552900200575096,"CCES_013","CHI",3584
3598228542,33.54071,-121.26892,2018-09-18 04:28:00,"X","0-2572666",NA,TRUE,0.153264365429947,"CCES_013","CHI",3584
3598228547,33.53928,-121.27003,2018-09-18 04:42:00,"Y","0-2572643",NA,TRUE,0.0676259681108782,"CCES_013","CHI",3584
3598228552,33.53875,-121.26961,2018-09-18 04:59:00,"X","0-2572666",NA,TRUE,0.236389359769247,"CCES_013","CHI",3584
3598228556,33.53835,-121.26915,2018-09-18 05:14:00,"Y","0-2572643",NA,TRUE,0.1329786877173,"CCES_013","CHI",3584
3598228560,33.53782,-121.26876,2018-09-18 05:28:00,"X","0-2572666",NA,TRUE,0.14482646266131,"CCES_013","CHI",3584
3598228565,33.53745,-121.26855,2018-09-18 05:44:00,"Y","0-2572643",NA,TRUE,0.123217433091514,"CCES_013","CHI",3584
3598228569,33.53675,-121.26825,2018-09-18 05:58:00,"X","0-2572666",NA,TRUE,0.137721320273018,"CCES_013","CHI",3584
3598228574,33.5361,-121.26793,2018-09-18 06:12:00,"Y","0-2572643",NA,TRUE,0.185254159426665,"CCES_013","CHI",3584
3598228578,33.53514,-121.26767,2018-09-18 06:28:00,"X","0-2572666",NA,TRUE,0.201028210715402,"CCES_013","CHI",3584
3598228583,33.53447,-121.26746,2018-09-18 06:43:00,"Y","0-2572643",NA,TRUE,0.193985436440374,"CCES_013","CHI",3584
3598228589,33.53332,-121.26721,2018-09-18 07:02:00,"X","0-2572666",NA,TRUE,0.196221405947259,"CCES_013","CHI",3584
3598228593,33.53239,-121.26721,2018-09-18 07:15:00,"Y","0-2572643",NA,TRUE,0.234282142515621,"CCES_013","CHI",3584
3598228597,33.53149,-121.26732,2018-09-18 07:28:00,"X","0-2572666",NA,TRUE,0.252734221096324,"CCES_013","CHI",3584
3598228602,33.53072,-121.26704,2018-09-18 07:42:00,"Y","0-2572643",NA,TRUE,0.222618835940754,"CCES_013","CHI",3584
3598228607,33.52987,-121.2672,2018-09-18 07:58:00,"X","0-2572666",NA,TRUE,0.194028023546376,"CCES_013","CHI",3584
3598228612,33.52913,-121.26721,2018-09-18 08:12:00,"Y","0-2572643",NA,TRUE,0.19082997732389,"CCES_013","CHI",3584
3598228616,33.52821,-121.26736,2018-09-18 08:29:00,"X","0-2572666",NA,TRUE,0.192660773002234,"CCES_013","CHI",3584
3598228621,33.52761,-121.26746,2018-09-18 08:41:00,"Y","0-2572643",NA,TRUE,0.189742132154849,"CCES_013","CHI",3584
3598228630,33.52628,-121.26787,2018-09-18 09:12:00,"Y","0-2572643",NA,TRUE,0.158905637276154,"CCES_013","CHI",3584
3598228639,33.52514,-121.26829,2018-09-18 09:42:00,"Y","0-2572643",NA,TRUE,0.142616384907678,"CCES_013","CHI",3584
3598228649,33.52372,-121.26941,2018-09-18 10:12:00,"Y","0-2572643",NA,TRUE,0.203442251804006,"CCES_013","CHI",3598
3598228655,33.52293,-121.27056,2018-09-18 10:27:00,"X","0-2572666",NA,TRUE,0.179957442111439,"CCES_013","CHI",3598
3598228660,33.52224,-121.27122,2018-09-18 10:40:00,"Y","0-2572643",NA,TRUE,0.271354003239879,"CCES_013","CHI",3598
3598228666,33.52104,-121.27288,2018-09-18 10:57:00,"X","0-2572666",NA,TRUE,0.324041851820642,"CCES_013","CHI",3598
3598228671,33.5202,-121.27419,2018-09-18 11:14:00,"Y","0-2572643",NA,TRUE,0.339332404238485,"CCES_013","CHI",3598
3598228676,33.51971,-121.27554,2018-09-18 11:27:00,"X","0-2572666",NA,TRUE,0.310181187015107,"CCES_013","CHI",3602
3598228681,33.51933,-121.27707,2018-09-18 11:40:00,"Y","0-2572643",NA,TRUE,0.353707920091592,"CCES_013","CHI",3602
3598228687,33.519,-121.27887,2018-09-18 11:57:00,"X","0-2572666",NA,TRUE,0.344057575287786,"CCES_013","CHI",3602
3598228692,33.51875,-121.28026,2018-09-18 12:10:00,"Y","0-2572643",NA,TRUE,0.32684650283416,"CCES_013","CHI",3602
3598228696,33.51864,-121.28209,2018-09-18 12:28:00,"X","0-2572666",NA,TRUE,0.314779445775152,"CCES_013","CHI",3602
3598228701,33.5188,-121.28352,2018-09-18 12:39:00,"Y","0-2572643",NA,TRUE,0.337730418653644,"CCES_013","CHI",3602
3598228706,33.51887,-121.28499,2018-09-18 12:58:00,"X","0-2572666",NA,TRUE,0.291670688345518,"CCES_013","CHI",3602
3598228711,33.5188,-121.28644,2018-09-18 13:09:00,"Y","0-2572643",NA,TRUE,0.292374338941003,"CCES_013","CHI",3602
3598228715,33.519,-121.28885,2018-09-18 13:28:00,"X","0-2572666",NA,TRUE,0.386806541566636,"CCES_013","CHI",3602
3598228720,33.519,-121.28995,2018-09-18 13:39:00,"Y","0-2572643",NA,TRUE,0.352261830363343,"CCES_013","CHI",3602
3598228727,33.51926,-121.29211,2018-09-18 13:58:00,"X","0-2572666",NA,TRUE,0.327893047309052,"CCES_013","CHI",3614
3598228731,33.51947,-121.2937,2018-09-18 14:11:00,"Y","0-2572643",NA,TRUE,0.355930385713009,"CCES_013","CHI",3614
3598228736,33.52,-121.29526,2018-09-18 14:26:00,"X","0-2572666",NA,TRUE,0.350969028058332,"CCES_013","CHI",3614
3598228741,33.52039,-121.29681,2018-09-18 14:40:00,"Y","0-2572643",NA,TRUE,0.341632504768267,"CCES_013","CHI",3614
3598228747,33.52106,-121.29863,2018-09-18 14:58:00,"X","0-2572666",NA,TRUE,0.337905973642174,"CCES_013","CHI",3614
3598228751,33.52145,-121.29962,2018-09-18 15:10:00,"Y","0-2572643",NA,TRUE,0.308570668696656,"CCES_013","CHI",3614
3598228757,33.52209,-121.30076,2018-09-18 15:29:00,"X","0-2572666",NA,TRUE,0.238313515123281,"CCES_013","CHI",3614
3598228760,33.52254,-121.30176,2018-09-18 15:42:00,"Y","0-2572643",NA,TRUE,0.235101300068205,"CCES_013","CHI",3614
3598228765,33.52289,-121.30252,2018-09-18 15:55:00,"X","0-2572666",NA,TRUE,0.231340769113256,"CCES_013","CHI",3614
3598228770,33.52342,-121.30331,2018-09-18 16:08:00,"Y","0-2572643",NA,TRUE,0.216328249017155,"CCES_013","CHI",3614
3598228777,33.52424,-121.30359,2018-09-18 16:29:00,"X","0-2572666",NA,TRUE,0.170913582921993,"CCES_013","CHI",3614
3598228780,33.52402,-121.304,2018-09-18 16:38:00,"Y","0-2572643",NA,TRUE,0.0995843597667757,"CCES_013","CHI",3614
3598228785,33.52436,-121.30443,2018-09-18 16:56:00,"X","0-2572666",NA,TRUE,0.0947966138408249,"CCES_013","CHI",3614
3598228790,33.52468,-121.3047,2018-09-18 17:10:00,"Y","0-2572643",NA,TRUE,0.0989346079946127,"CCES_013","CHI",3614
3598228794,33.52498,-121.30485,2018-09-18 17:28:00,"X","0-2572666",NA,TRUE,0.0798876134492916,"CCES_013","CHI",3614
3598228799,33.52503,-121.30496,2018-09-18 17:37:00,"Y","0-2572643",NA,TRUE,0.0547514636814015,"CCES_013","CHI",3602
3598228805,33.52515,-121.30502,2018-09-18 17:58:00,"X","0-2572666",NA,TRUE,0.0265080833174059,"CCES_013","CHI",3602
3598228809,33.52527,-121.30489,2018-09-18 18:09:00,"Y","0-2572643",NA,TRUE,0.027687506149039,"CCES_013","CHI",3602
3598228814,33.52533,-121.3047,2018-09-18 18:25:00,"X","0-2572666",NA,TRUE,0.0428818155129275,"CCES_013","CHI",3602
3598228818,33.52548,-121.30429,2018-09-18 18:39:00,"Y","0-2572643",NA,TRUE,0.0651066490738638,"CCES_013","CHI",3602
3598228823,33.52573,-121.30376,2018-09-18 18:55:00,"X","0-2572666",NA,TRUE,0.105563657535495,"CCES_013","CHI",3602
3598228827,33.52575,-121.30325,2018-09-18 19:07:00,"Y","0-2572643",NA,TRUE,0.116799398827597,"CCES_013","CHI",3602
3598228834,33.52557,-121.30258,2018-09-18 19:27:00,"X","0-2572666",NA,TRUE,0.112200166691562,"CCES_013","CHI",3602
3598228836,33.52536,-121.30231,2018-09-18 19:37:00,"Y","0-2572643",NA,TRUE,0.105027569230528,"CCES_013","CHI",3602
3598228841,33.52499,-121.30168,2018-09-18 19:55:00,"X","0-2572666",NA,TRUE,0.121816768913304,"CCES_013","CHI",3614
3598228846,33.52467,-121.30138,2018-09-18 20:08:00,"Y","0-2572643",NA,TRUE,0.120379403897269,"CCES_013","CHI",3614
