V1,V2,V3
-123.845454545455,37.7516798418972,-3436.80297851562
-123.827272727273,37.7516798418972,-3430.93310546875
-123.809090909091,37.7516798418972,-3416.7529296875
-123.790909090909,37.7516798418972,-3390.953125
-123.772727272727,37.7516798418972,-3364.123046875
-123.754545454545,37.7516798418972,-3342.63305664062
-123.736363636364,37.7516798418972,-3315.74291992188
-123.718181818182,37.7516798418972,-3286.12939453125
-123.7,37.7516798418972,-3232.8095703125
-124.1,37.7341897233201,-3571.1416015625
-124.081818181818,37.7341897233201,-3553.79174804688
-124.063636363636,37.7341897233201,-3539.3515625
-124.045454545455,37.7341897233201,-3531.37158203125
-124.027272727273,37.7341897233201,-3528.70166015625
-124.009090909091,37.7341897233201,-3525.1015625
-123.990909090909,37.7341897233201,-3506.69067382812
-123.972727272727,37.7341897233201,-3487.720703125
-123.954545454545,37.7341897233201,-3475.15063476562
-123.936363636364,37.7341897233201,-3466.67065429688
-123.918181818182,37.7341897233201,-3454.52075195312
-123.9,37.7341897233201,-3440.83056640625
-123.881818181818,37.7341897233201,-3402.70068359375
-123.863636363636,37.7341897233201,-3383.255859375
-123.845454545455,37.7341897233201,-3370.52587890625
-123.827272727273,37.7341897233201,-3358.78588867188
-123.809090909091,37.7341897233201,-3348.56591796875
-123.790909090909,37.7341897233201,-3321.14599609375
-123.772727272727,37.7341897233201,-3292.30590820312
-123.754545454545,37.7341897233201,-3271.39599609375
-123.736363636364,37.7341897233201,-3260.3759765625
-123.718181818182,37.7341897233201,-3230.580078125
-123.7,37.7341897233201,-3193.80004882812
-124.1,37.7166996047431,-3584.32153320312
-124.081818181818,37.7166996047431,-3564.25170898438
-124.063636363636,37.7166996047431,-3544.08154296875
-124.045454545455,37.7166996047431,-3533.3515625
-124.027272727273,37.7166996047431,-3520.51171875
-124.009090909091,37.7166996047431,-3528.01171875
-123.990909090909,37.7166996047431,-3507.7607421875
-123.972727272727,37.7166996047431,-3493.9306640625
-123.954545454545,37.7166996047431,-3482.27075195312
-123.936363636364,37.7166996047431,-3463.96069335938
-123.918181818182,37.7166996047431,-3445.53076171875
-123.9,37.7166996047431,-3423.9306640625
-123.881818181818,37.7166996047431,-3382.84057617188
-123.863636363636,37.7166996047431,-3356.68603515625
-123.845454545455,37.7166996047431,-3330.73583984375
-123.827272727273,37.7166996047431,-3313.0859375
-123.809090909091,37.7166996047431,-3298.4560546875
-123.790909090909,37.7166996047431,-3277.63598632812
-123.772727272727,37.7166996047431,-3244.10595703125
-123.754545454545,37.7166996047431,-3219.31591796875
-123.736363636364,37.7166996047431,-3194.36596679688
-123.718181818182,37.7166996047431,-3166.94018554688
-123.7,37.7166996047431,-3141.22998046875
-124.1,37.699209486166,-3593.73168945312
-124.081818181818,37.699209486166,-3578.7216796875
-124.063636363636,37.699209486166,-3560.51171875
-124.045454545455,37.699209486166,-3544.1015625
-124.027272727273,37.699209486166,-3527.09155273438
-124.009090909091,37.699209486166,-3522.19165039062
-123.990909090909,37.699209486166,-3511.55053710938
-123.972727272727,37.699209486166,-3497.24072265625
-123.954545454545,37.699209486166,-3484.20068359375
-123.936363636364,37.699209486166,-3463.05053710938
-123.918181818182,37.699209486166,-3442.470703125
-123.9,37.699209486166,-3421.05053710938
-123.881818181818,37.699209486166,-3377.6005859375
-123.863636363636,37.699209486166,-3350.36596679688
-123.845454545455,37.699209486166,-3323.26586914062
-123.827272727273,37.699209486166,-3297.7060546875
-123.809090909091,37.699209486166,-3274.06591796875
-123.790909090909,37.699209486166,-3248.40600585938
-123.772727272727,37.699209486166,-3217.10595703125
-123.754545454545,37.699209486166,-3192.99584960938
-123.736363636364,37.699209486166,-3172.85595703125
-123.718181818182,37.699209486166,-3150.580078125
-123.7,37.699209486166,-3146.56005859375
-124.1,37.6817193675889,-3610.07153320312
-124.081818181818,37.6817193675889,-3595.12158203125
-124.063636363636,37.6817193675889,-3582.33154296875
-124.045454545455,37.6817193675889,-3559.40161132812
-124.027272727273,37.6817193675889,-3543.84155273438
-124.009090909091,37.6817193675889,-3524.19165039062
-123.990909090909,37.6817193675889,-3520.99072265625
-123.972727272727,37.6817193675889,-3507.71069335938
-123.954545454545,37.6817193675889,-3491.88061523438
-123.936363636364,37.6817193675889,-3472.12060546875
-123.918181818182,37.6817193675889,-3454.61059570312
-123.9,37.6817193675889,-3433.33056640625
-123.881818181818,37.6817193675889,-3383.87060546875
-123.863636363636,37.6817193675889,-3358.0859375
-123.845454545455,37.6817193675889,-3333.9658203125
-123.827272727273,37.6817193675889,-3303.76586914062
-123.809090909091,37.6817193675889,-3273.48583984375
-123.790909090909,37.6817193675889,-3253.19604492188
-123.772727272727,37.6817193675889,-3233.005859375
-123.754545454545,37.6817193675889,-3213.99584960938
-123.736363636364,37.6817193675889,-3218.84594726562
-123.718181818182,37.6817193675889,-3220.75
-123.7,37.6817193675889,-3228.30004882812
-124.1,37.6642292490118,-3627.23168945312
-124.081818181818,37.6642292490118,-3609.37158203125
-124.063636363636,37.6642292490118,-3600.1015625
-124.045454545455,37.6642292490118,-3576.79174804688
-124.027272727273,37.6642292490118,-3560.32153320312
-124.009090909091,37.6642292490118,-3534.17163085938
-123.990909090909,37.6642292490118,-3522.77075195312
-123.972727272727,37.6642292490118,-3523.3505859375
-123.954545454545,37.6642292490118,-3508.30053710938
-123.936363636364,37.6642292490118,-3482.11059570312
-123.918181818182,37.6642292490118,-3474.46069335938
-123.9,37.6642292490118,-3452.48071289062
-123.881818181818,37.6642292490118,-3409.57055664062
-123.863636363636,37.6642292490118,-3381.80590820312
-123.845454545455,37.6642292490118,-3357.4560546875
-123.827272727273,37.6642292490118,-3334.005859375
-123.809090909091,37.6642292490118,-3310.38598632812
-123.790909090909,37.6642292490118,-3290.78588867188
-123.772727272727,37.6642292490118,-3285.19604492188
-123.754545454545,37.6642292490118,-3280.52587890625
-123.736363636364,37.6642292490118,-3274.0859375
-123.718181818182,37.6642292490118,-3278.60009765625
-123.7,37.6642292490118,-3274.19018554688
-124.1,37.6467391304348,-3639.66162109375
-124.081818181818,37.6467391304348,-3621.0615234375
-124.063636363636,37.6467391304348,-3602.83154296875
-124.045454545455,37.6467391304348,-3589.50170898438
-124.027272727273,37.6467391304348,-3576.52172851562
-124.009090909091,37.6467391304348,-3549.41162109375
-123.990909090909,37.6467391304348,-3535.0107421875
-123.972727272727,37.6467391304348,-3533.91064453125
-123.954545454545,37.6467391304348,-3527.0107421875
-123.936363636364,37.6467391304348,-3499.12060546875
-123.918181818182,37.6467391304348,-3488.810546875
-123.9,37.6467391304348,-3479.560546875
-123.881818181818,37.6467391304348,-3438.23071289062
-123.863636363636,37.6467391304348,-3408.67602539062
-123.845454545455,37.6467391304348,-3391.78588867188
-123.827272727273,37.6467391304348,-3376.64599609375
-123.809090909091,37.6467391304348,-3365.166015625
-123.790909090909,37.6467391304348,-3346.93603515625
-123.772727272727,37.6467391304348,-3331.15600585938
-123.754545454545,37.6467391304348,-3332.40600585938
-123.736363636364,37.6467391304348,-3333.30590820312
-123.718181818182,37.6467391304348,-3309.40014648438
-123.7,37.6467391304348,-3276.40014648438
-124.1,37.6292490118577,-3647.50170898438
-124.081818181818,37.6292490118577,-3627.44165039062
-124.063636363636,37.6292490118577,-3601.88159179688
-124.045454545455,37.6292490118577,-3593.3916015625
-124.027272727273,37.6292490118577,-3588.28173828125
-124.009090909091,37.6292490118577,-3567.33154296875
-123.990909090909,37.6292490118577,-3551.45068359375
-123.972727272727,37.6292490118577,-3539.45068359375
-123.954545454545,37.6292490118577,-3537.33056640625
-123.936363636364,37.6292490118577,-3518.15063476562
-123.918181818182,37.6292490118577,-3502.25073242188
-123.9,37.6292490118577,-3492.79077148438
-123.881818181818,37.6292490118577,-3460.50073242188
-123.863636363636,37.6292490118577,-3441.18603515625
-123.845454545455,37.6292490118577,-3427.43603515625
-123.827272727273,37.6292490118577,-3424.17602539062
-123.809090909091,37.6292490118577,-3414.01586914062
-123.790909090909,37.6292490118577,-3394.27587890625
-123.772727272727,37.6292490118577,-3373.5458984375
-123.754545454545,37.6292490118577,-3374.0458984375
-123.736363636364,37.6292490118577,-3365.44604492188
-123.718181818182,37.6292490118577,-3337.14013671875
-123.7,37.6292490118577,-3314.80004882812
-124.1,37.6117588932806,-3652.7216796875
-124.081818181818,37.6117588932806,-3622.79174804688
-124.063636363636,37.6117588932806,-3599.931640625
-124.045454545455,37.6117588932806,-3600.20166015625
-124.027272727273,37.6117588932806,-3591.30151367188
-124.009090909091,37.6117588932806,-3575.03173828125
-123.990909090909,37.6117588932806,-3558.92065429688
-123.972727272727,37.6117588932806,-3546.86059570312
-123.954545454545,37.6117588932806,-3539.78076171875
-123.936363636364,37.6117588932806,-3536.38061523438
-123.918181818182,37.6117588932806,-3520.65063476562
-123.9,37.6117588932806,-3505.95068359375
-123.881818181818,37.6117588932806,-3482.96069335938
-123.863636363636,37.6117588932806,-3468.8359375
-123.845454545455,37.6117588932806,-3459.51586914062
-123.827272727273,37.6117588932806,-3451.90600585938
-123.809090909091,37.6117588932806,-3439.81591796875
-123.790909090909,37.6117588932806,-3432.4560546875
-123.772727272727,37.6117588932806,-3421.44604492188
-123.754545454545,37.6117588932806,-3407.48583984375
-123.736363636364,37.6117588932806,-3395.93603515625
-123.718181818182,37.6117588932806,-3393.330078125
-123.7,37.6117588932806,-3383.67016601562
-124.1,37.5942687747035,-3648.49780273438
-124.081818181818,37.5942687747035,-3622.07763671875
-124.063636363636,37.5942687747035,-3608.2177734375
-124.045454545455,37.5942687747035,-3606.9677734375
-124.027272727273,37.5942687747035,-3589.10766601562
-124.009090909091,37.5942687747035,-3571.22778320312
-123.990909090909,37.5942687747035,-3560.53637695312
-123.972727272727,37.5942687747035,-3553.646484375
-123.954545454545,37.5942687747035,-3542.986328125
-123.936363636364,37.5942687747035,-3537.58642578125
-123.918181818182,37.5942687747035,-3525.18627929688
-123.9,37.5942687747035,-3513.1064453125
-123.881818181818,37.5942687747035,-3499.29638671875
-123.863636363636,37.5942687747035,-3488.16137695312
-123.845454545455,37.5942687747035,-3480.89135742188
-123.827272727273,37.5942687747035,-3476.91137695312
-123.809090909091,37.5942687747035,-3474.93139648438
-123.790909090909,37.5942687747035,-3475.26123046875
-123.772727272727,37.5942687747035,-3464.51123046875
-123.754545454545,37.5942687747035,-3445.111328125
-123.736363636364,37.5942687747035,-3439.37133789062
-123.718181818182,37.5942687747035,-3438.4111328125
-123.7,37.5942687747035,-3427.2412109375
-124.1,37.5767786561265,-3635.02758789062
-124.081818181818,37.5767786561265,-3621.15771484375
-124.063636363636,37.5767786561265,-3615.2177734375
-124.045454545455,37.5767786561265,-3600.83764648438
-124.027272727273,37.5767786561265,-3584.34765625
-124.009090909091,37.5767786561265,-3572.83764648438
-123.990909090909,37.5767786561265,-3568.83642578125
-123.972727272727,37.5767786561265,-3558.65649414062
-123.954545454545,37.5767786561265,-3541.32641601562
-123.936363636364,37.5767786561265,-3531.92651367188
-123.918181818182,37.5767786561265,-3538.36645507812
-123.9,37.5767786561265,-3539.37646484375
-123.881818181818,37.5767786561265,-3514.57641601562
-123.863636363636,37.5767786561265,-3509.84130859375
-123.845454545455,37.5767786561265,-3512.19140625
-123.827272727273,37.5767786561265,-3520.58129882812
-123.809090909091,37.5767786561265,-3514.67138671875
-123.790909090909,37.5767786561265,-3509.87133789062
-123.772727272727,37.5767786561265,-3491.03125
-123.754545454545,37.5767786561265,-3477.18139648438
-123.736363636364,37.5767786561265,-3465.05126953125
-123.718181818182,37.5767786561265,-3449.89111328125
-123.7,37.5767786561265,-3434.59130859375
-124.1,37.5592885375494,-3629.87768554688
-124.081818181818,37.5592885375494,-3622.87768554688
-124.063636363636,37.5592885375494,-3611.3076171875
-124.045454545455,37.5592885375494,-3600.64770507812
-124.027272727273,37.5592885375494,-3591.78759765625
-124.009090909091,37.5592885375494,-3580.65771484375
-123.990909090909,37.5592885375494,-3558.22631835938
-123.972727272727,37.5592885375494,-3543.91650390625
-123.954545454545,37.5592885375494,-3537.28637695312
-123.936363636364,37.5592885375494,-3536.83642578125
-123.918181818182,37.5592885375494,-3537.08642578125
-123.9,37.5592885375494,-3550.33642578125
-123.881818181818,37.5592885375494,-3541.70629882812
-123.863636363636,37.5592885375494,-3546.88134765625
-123.845454545455,37.5592885375494,-3548.63134765625
-123.827272727273,37.5592885375494,-3551.01123046875
-123.809090909091,37.5592885375494,-3545.1513671875
-123.790909090909,37.5592885375494,-3529.22143554688
-123.772727272727,37.5592885375494,-3507.74145507812
-123.754545454545,37.5592885375494,-3495.30126953125
-123.736363636364,37.5592885375494,-3482.94140625
-123.718181818182,37.5592885375494,-3462.87133789062
-123.7,37.5592885375494,-3445.26123046875
-124.1,37.5417984189723,-3619.10766601562
-124.081818181818,37.5417984189723,-3595.12768554688
-124.063636363636,37.5417984189723,-3582.87768554688
-124.045454545455,37.5417984189723,-3592.39770507812
-124.027272727273,37.5417984189723,-3568.64770507812
-124.009090909091,37.5417984189723,-3539.12768554688
-123.990909090909,37.5417984189723,-3528.25634765625
-123.972727272727,37.5417984189723,-3526.11645507812
-123.954545454545,37.5417984189723,-3543.56640625
-123.936363636364,37.5417984189723,-3565.4462890625
-123.918181818182,37.5417984189723,-3555.75634765625
-123.9,37.5417984189723,-3558.59643554688
-123.881818181818,37.5417984189723,-3587.26635742188
-123.863636363636,37.5417984189723,-3582.45141601562
-123.845454545455,37.5417984189723,-3582.47143554688
-123.827272727273,37.5417984189723,-3580.4013671875
-123.809090909091,37.5417984189723,-3564.43139648438
-123.790909090909,37.5417984189723,-3543.39135742188
-123.772727272727,37.5417984189723,-3522.77124023438
-123.754545454545,37.5417984189723,-3510.28125
-123.736363636364,37.5417984189723,-3495.81127929688
-123.718181818182,37.5417984189723,-3473.25122070312
-123.7,37.5417984189723,-3448.93115234375
-124.1,37.5243083003952,-3582.11767578125
-124.081818181818,37.5243083003952,-3565.3076171875
-124.063636363636,37.5243083003952,-3566.73779296875
-124.045454545455,37.5243083003952,-3563.91772460938
-124.027272727273,37.5243083003952,-3526.97778320312
-124.009090909091,37.5243083003952,-3514.49780273438
-123.990909090909,37.5243083003952,-3516.46630859375
-123.972727272727,37.5243083003952,-3533.06640625
-123.954545454545,37.5243083003952,-3551.38647460938
-123.936363636364,37.5243083003952,-3585.67651367188
-123.918181818182,37.5243083003952,-3600.72631835938
-123.9,37.5243083003952,-3593.24633789062
-123.881818181818,37.5243083003952,-3636.20629882812
-123.863636363636,37.5243083003952,-3623.94140625
-123.845454545455,37.5243083003952,-3610.5712890625
-123.827272727273,37.5243083003952,-3598.39135742188
-123.809090909091,37.5243083003952,-3575.47143554688
-123.790909090909,37.5243083003952,-3556.00146484375
-123.772727272727,37.5243083003952,-3540.59130859375
-123.754545454545,37.5243083003952,-3517.17138671875
-123.736363636364,37.5243083003952,-3496.89135742188
-123.718181818182,37.5243083003952,-3471.201171875
-123.7,37.5243083003952,-3441.22119140625
-124.1,37.5068181818182,-3575.677734375
-124.081818181818,37.5068181818182,-3579.9677734375
-124.063636363636,37.5068181818182,-3589.47778320312
-124.045454545455,37.5068181818182,-3568.51782226562
-124.027272727273,37.5068181818182,-3584.43774414062
-124.009090909091,37.5068181818182,-3603.59765625
-123.990909090909,37.5068181818182,-3618.30639648438
-123.972727272727,37.5068181818182,-3633.49633789062
-123.954545454545,37.5068181818182,-3643.37646484375
-123.936363636364,37.5068181818182,-3664.79638671875
-123.918181818182,37.5068181818182,-3687.51635742188
-123.9,37.5068181818182,-3684.81640625
-123.881818181818,37.5068181818182,-3650.96630859375
-123.863636363636,37.5068181818182,-3641.89135742188
-123.845454545455,37.5068181818182,-3622.45141601562
-123.827272727273,37.5068181818182,-3591.111328125
-123.809090909091,37.5068181818182,-3559.08129882812
-123.790909090909,37.5068181818182,-3525.06127929688
-123.772727272727,37.5068181818182,-3500.06127929688
-123.754545454545,37.5068181818182,-3472.08129882812
-123.736363636364,37.5068181818182,-3450.72143554688
-123.718181818182,37.5068181818182,-3432.28125
-123.7,37.5068181818182,-3407.68115234375
-124.1,37.4893280632411,-3607.14770507812
-124.081818181818,37.4893280632411,-3607.2578125
-124.063636363636,37.4893280632411,-3606.36767578125
-124.045454545455,37.4893280632411,-3603.64770507812
-124.027272727273,37.4893280632411,-3626.2177734375
-124.009090909091,37.4893280632411,-3636.18774414062
-123.990909090909,37.4893280632411,-3674.74633789062
-123.972727272727,37.4893280632411,-3683.38647460938
-123.954545454545,37.4893280632411,-3703.8564453125
-123.936363636364,37.4893280632411,-3718.80639648438
-123.918181818182,37.4893280632411,-3705.99633789062
-123.9,37.4893280632411,-3685.09643554688
-123.881818181818,37.4893280632411,-3626.17651367188
-123.863636363636,37.4893280632411,-3599.88134765625
-123.845454545455,37.4893280632411,-3572.92138671875
-123.827272727273,37.4893280632411,-3552.88134765625
-123.809090909091,37.4893280632411,-3516.52124023438
-123.790909090909,37.4893280632411,-3483.01123046875
-123.772727272727,37.4893280632411,-3468.6513671875
-123.754545454545,37.4893280632411,-3452.55126953125
-123.736363636364,37.4893280632411,-3435.83129882812
-123.718181818182,37.4893280632411,-3410.69116210938
-123.7,37.4893280632411,-3383.951171875
-124.1,37.471837944664,-3633.57250976562
-124.081818181818,37.471837944664,-3634.0625
-124.063636363636,37.471837944664,-3644.49267578125
-124.045454545455,37.471837944664,-3660.052734375
-124.027272727273,37.471837944664,-3676.8525390625
-124.009090909091,37.471837944664,-3693.34252929688
-123.990909090909,37.471837944664,-3730.46606445312
-123.972727272727,37.471837944664,-3741.39599609375
-123.954545454545,37.471837944664,-3738.35595703125
-123.936363636364,37.471837944664,-3722.88598632812
-123.918181818182,37.471837944664,-3695.9560546875
-123.9,37.471837944664,-3659.30590820312
-123.881818181818,37.471837944664,-3584.39599609375
-123.863636363636,37.471837944664,-3558.69580078125
-123.845454545455,37.471837944664,-3542.4755859375
-123.827272727273,37.471837944664,-3533.52563476562
-123.809090909091,37.471837944664,-3508.5556640625
-123.790909090909,37.471837944664,-3477.11572265625
-123.772727272727,37.471837944664,-3459.03564453125
-123.754545454545,37.471837944664,-3442.8056640625
-123.736363636364,37.471837944664,-3425.91577148438
-123.718181818182,37.471837944664,-3403.01391601562
-123.7,37.471837944664,-3375.60375976562
-124.1,37.4543478260869,-3650.20263671875
-124.081818181818,37.4543478260869,-3680.46264648438
-124.063636363636,37.4543478260869,-3704.61254882812
-124.045454545455,37.4543478260869,-3716.37255859375
-124.027272727273,37.4543478260869,-3722.50268554688
-124.009090909091,37.4543478260869,-3746.52270507812
-123.990909090909,37.4543478260869,-3765.85595703125
-123.972727272727,37.4543478260869,-3765.166015625
-123.954545454545,37.4543478260869,-3738.94604492188
-123.936363636364,37.4543478260869,-3704.9560546875
-123.918181818182,37.4543478260869,-3661.74609375
-123.9,37.4543478260869,-3631.48608398438
-123.881818181818,37.4543478260869,-3567.65600585938
-123.863636363636,37.4543478260869,-3550.25561523438
-123.845454545455,37.4543478260869,-3535.61572265625
-123.827272727273,37.4543478260869,-3525.52563476562
-123.809090909091,37.4543478260869,-3510.9755859375
-123.790909090909,37.4543478260869,-3486.69580078125
-123.772727272727,37.4543478260869,-3464.2158203125
-123.754545454545,37.4543478260869,-3441.1357421875
-123.736363636364,37.4543478260869,-3419.31567382812
-123.718181818182,37.4543478260869,-3396.84375
-123.7,37.4543478260869,-3372.28393554688
-124.1,37.4368577075099,-3714.45263671875
-124.081818181818,37.4368577075099,-3736.47265625
-124.063636363636,37.4368577075099,-3751.02270507812
-124.045454545455,37.4368577075099,-3757.92260742188
-124.027272727273,37.4368577075099,-3774.892578125
-124.009090909091,37.4368577075099,-3785.98266601562
-123.990909090909,37.4368577075099,-3779.88598632812
-123.972727272727,37.4368577075099,-3763.77587890625
-123.954545454545,37.4368577075099,-3717.09594726562
-123.936363636364,37.4368577075099,-3673.01586914062
-123.918181818182,37.4368577075099,-3642.72607421875
-123.9,37.4368577075099,-3609.60595703125
-123.881818181818,37.4368577075099,-3567.10595703125
-123.863636363636,37.4368577075099,-3551.345703125
-123.845454545455,37.4368577075099,-3534.2158203125
-123.827272727273,37.4368577075099,-3517.8056640625
-123.809090909091,37.4368577075099,-3507.82568359375
-123.790909090909,37.4368577075099,-3486.8056640625
-123.772727272727,37.4368577075099,-3466.85571289062
-123.754545454545,37.4368577075099,-3443.345703125
-123.736363636364,37.4368577075099,-3422.75561523438
-123.718181818182,37.4368577075099,-3400.37377929688
-123.7,37.4368577075099,-3369.18383789062
-124.1,37.4193675889328,-3803.07250976562
-124.081818181818,37.4193675889328,-3806.03271484375
-124.063636363636,37.4193675889328,-3802.37255859375
-124.045454545455,37.4193675889328,-3805.69262695312
-124.027272727273,37.4193675889328,-3807.07250976562
-124.009090909091,37.4193675889328,-3795.96264648438
-123.990909090909,37.4193675889328,-3777.28588867188
-123.972727272727,37.4193675889328,-3737.8759765625
-123.954545454545,37.4193675889328,-3689.2060546875
-123.936363636364,37.4193675889328,-3656.15600585938
-123.918181818182,37.4193675889328,-3630.59594726562
-123.9,37.4193675889328,-3607.98608398438
-123.881818181818,37.4193675889328,-3564.64599609375
-123.863636363636,37.4193675889328,-3547.86572265625
-123.845454545455,37.4193675889328,-3529.64575195312
-123.827272727273,37.4193675889328,-3507.845703125
-123.809090909091,37.4193675889328,-3498.70581054688
-123.790909090909,37.4193675889328,-3500.03564453125
-123.772727272727,37.4193675889328,-3479.9755859375
-123.754545454545,37.4193675889328,-3458.8857421875
